lyric_id,goemotion_sadness,goemotion_realization,goemotion_neutral,goemotion_love,goemotion_grief,goemotion_amusement,goemotion_gratitude,goemotion_disappointment,goemotion_surprise,goemotion_nervousness,goemotion_embarrassment,goemotion_remorse,goemotion_joy,goemotion_fear,goemotion_excitement,goemotion_anger,goemotion_pride,goemotion_caring,goemotion_disgust,goemotion_confusion,goemotion_optimism,goemotion_relief,goemotion_desire,goemotion_annoyance,goemotion_approval,goemotion_admiration,goemotion_disapproval,goemotion_curiosity,nrc_anticipation,nrc_joy,nrc_positive,nrc_surprise,nrc_trust,nrc_negative,nrc_sadness,textblob_polarity,textblob_subjectivity,vader_neg,vader_neu,vader_pos,vader_compound
00b1397d-7f3e-4c59-bb42-ccd7fa17ee10,0.4178,0.2908,0.2323,0.022,0.0107,0.0073,0.0022,0.0022,0.0022,0.0021,0.0018,0.0012,0.0011,0.0008,0.0006,0.0005,0.0005,0.0005,0.0005,0.0004,0.0004,0.0004,0.0003,0.0003,0.0003,0.0002,0.0002,0.0002,5,5,6,5,6,1,1,0.119,0.224,0.169,0.831,0.0,-0.9217
00c9dcab-4abf-47f5-9755-c5c805b779c7,0.3332,0.1806,0.1636,0.1621,0.0433,0.0319,0.0223,0.0215,0.0088,0.006,0.0047,0.0029,0.0029,0.0022,0.0022,0.0017,0.0016,0.0015,0.0014,0.0012,0.0011,0.0008,0.0005,0.0005,0.0005,0.0005,0.0002,0.0002,33,31,15,42,21,23,16,10,11,16,0.132,0.547,0.114,0.768,0.117,-0.8024
012e3459-b54d-49e9-b48d-d0922d295c5a,0.6629,0.1679,0.0757,0.0424,0.0202,0.0114,0.0043,0.0043,0.0017,0.0017,0.0017,0.0011,0.0009,0.0008,0.0005,0.0004,0.0004,0.0004,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,12,11,2,3,6,6,1,7,2,4,0.011,0.544,0.096,0.747,0.157,0.9816
013a7fe3-0113-4604-a295-f74a0b88bf05,0.9985,0.0009,0.0002,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,11,10,18,6,5,5,4,7,4,0.16,0.537,0.103,0.737,0.161,0.9744
01564f1c-99b2-466a-a60d-4e22a5008525,0.9434,0.052,0.0016,0.0006,0.0004,0.0003,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,13,4,7,6,1,13,8,7,0.326,0.705,0.054,0.809,0.137,0.9467
0172efb9-b353-4e55-82cd-80136d98069f,0.7073,0.1304,0.1039,0.0442,0.0033,0.0021,0.0017,0.0011,0.001,0.0009,0.0007,0.0007,0.0006,0.0002,0.0002,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,6,10,6,15,1,1,2,3,9,0.029,0.362,0.176,0.762,0.061,-0.9735
01ae94a3-6f45-4ba8-9fba-3d2d44e7cfe4,0.9658,0.0272,0.0048,0.0008,0.0003,0.0003,0.0002,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,9,14,16,8,11,1,4,3,1,0.443,0.514,0.012,0.922,0.066,0.9022
01b3f322-c5c4-46d3-8558-d6a69a376d4f,0.8042,0.1372,0.042,0.0109,0.0014,0.0006,0.0005,0.0005,0.0003,0.0003,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,3,16,2,17,11,12,14,4,3,0.203,0.455,0.079,0.761,0.16,0.9848
02159dd4-018a-4264-acca-19d2edc233d2,0.648,0.1295,0.1129,0.0364,0.0307,0.0099,0.0085,0.0074,0.0054,0.0021,0.0021,0.002,0.0008,0.0007,0.0007,0.0004,0.0004,0.0004,0.0003,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0001,0.0,36,20,49,16,34,19,6,16,18,4,0.108,0.589,0.049,0.824,0.127,0.9962
025a4d55-4ba8-4943-9269-6c05bf035328,0.3294,0.2548,0.1092,0.0984,0.0951,0.0894,0.0084,0.0047,0.0033,0.0015,0.0012,0.0009,0.0005,0.0005,0.0004,0.0003,0.0003,0.0003,0.0002,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,29,4,3,21,20,28,62,52,3,1,0.014,0.472,0.122,0.785,0.093,-0.9932
02c531af-a082-44c3-9115-a1a9cc5dff17,0.4943,0.4056,0.0452,0.0143,0.0095,0.0074,0.0072,0.0032,0.0028,0.0027,0.001,0.0009,0.0008,0.0008,0.0008,0.0006,0.0006,0.0005,0.0003,0.0003,0.0003,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0,3,10,15,1,2,1,1,0.118,0.474,0.042,0.728,0.23,0.9958
033b9896-629a-4722-87f6-6e4ca5d74b89,0.4338,0.1638,0.108,0.0716,0.0651,0.0432,0.0428,0.0359,0.0066,0.004,0.0036,0.0035,0.0035,0.0035,0.0034,0.0013,0.0013,0.0012,0.001,0.0009,0.0005,0.0005,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,9,7,23,11,14,19,7,6,3,6,-0.149,0.724,0.254,0.689,0.057,-0.999
0340c9e5-3edf-4970-91c2-b0eda6dbac0e,0.5433,0.451,0.0026,0.0005,0.0004,0.0003,0.0003,0.0003,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,11,8,13,9,9,6,4,3,4,0.032,0.425,0.09,0.749,0.16,0.9629
03510dcb-0a80-4aac-ac11-baf75dddfd17,0.3935,0.3029,0.2071,0.0542,0.0097,0.0066,0.0057,0.0042,0.0031,0.0028,0.0025,0.0018,0.0011,0.0011,0.001,0.0005,0.0004,0.0003,0.0003,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,62,31,17,13,26,4,13,50,27,28,-0.155,0.644,0.246,0.643,0.112,-0.9994
03632781-7a52-450b-b56b-b147ea06411a,0.2941,0.2044,0.085,0.0631,0.0611,0.0544,0.0539,0.0409,0.0303,0.0262,0.0214,0.0178,0.0116,0.0072,0.0071,0.0051,0.0049,0.0025,0.0019,0.0015,0.0015,0.0009,0.0008,0.0007,0.0007,0.0006,0.0005,0.0001,3,1,6,6,5,3,5,2,-0.046,0.397,0.122,0.756,0.122,0.2734
036892d0-355c-4436-bb06-47e9f235e4b2,0.4489,0.1867,0.177,0.0816,0.0308,0.0192,0.0148,0.0069,0.0067,0.0067,0.004,0.0039,0.0023,0.002,0.0018,0.0012,0.001,0.0008,0.0007,0.0005,0.0005,0.0004,0.0004,0.0003,0.0003,0.0003,0.0002,0.0002,18,16,10,25,9,11,9,15,7,11,0.067,0.763,0.171,0.654,0.175,0.0196
0373d146-0f84-453d-9704-4873d001b024,0.7017,0.1586,0.0805,0.029,0.0094,0.0071,0.002,0.0017,0.0016,0.0014,0.0011,0.0007,0.0006,0.0006,0.0005,0.0004,0.0004,0.0004,0.0003,0.0003,0.0003,0.0003,0.0002,0.0002,0.0002,0.0002,0.0002,0.0001,12,20,7,2,2,1,4,4,4,0.313,0.507,0.054,0.679,0.267,0.999
038ffd68-09f6-4476-a7a9-fb393ea61564,0.4079,0.216,0.0991,0.0718,0.0718,0.064,0.0266,0.0149,0.0063,0.0046,0.0033,0.0025,0.0023,0.0015,0.0014,0.0013,0.0009,0.0009,0.0006,0.0004,0.0004,0.0003,0.0003,0.0002,0.0002,0.0002,0.0001,0.0001,65,15,33,17,18,19,13,22,8,7,0.225,0.43,0.085,0.807,0.109,0.8648
039326dc-e853-4de8-84c5-dd91c31d4256,0.7053,0.1842,0.0556,0.0346,0.0065,0.0026,0.0024,0.0015,0.0013,0.0009,0.0008,0.0006,0.0006,0.0005,0.0004,0.0004,0.0003,0.0003,0.0003,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,14,11,15,14,3,2,1,1,1,10,-0.081,0.306,0.092,0.861,0.047,-0.8413
03962935-7001-42c2-82a9-014422844f6b,0.5292,0.4523,0.004,0.0037,0.0037,0.002,0.0015,0.0009,0.0005,0.0003,0.0003,0.0002,0.0002,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,2,3,1,1,0.1,0.729,0.005,0.995,0.0,-0.3182
03b007d9-0b39-4ddc-9e12-397cc08778a7,0.8204,0.0627,0.0436,0.0272,0.0177,0.0164,0.0032,0.002,0.0012,0.001,0.0008,0.0005,0.0005,0.0004,0.0004,0.0004,0.0003,0.0003,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,6,8,28,2,6,1,1,2,2,0.193,0.411,0.031,0.85,0.119,0.9708
042c0b8c-479b-4d21-a05e-5d7c32d46149,0.4788,0.4045,0.0457,0.0201,0.0107,0.0091,0.007,0.0045,0.0024,0.0023,0.002,0.0018,0.0016,0.0014,0.0011,0.0011,0.0011,0.0008,0.0007,0.0006,0.0005,0.0005,0.0004,0.0003,0.0003,0.0003,0.0003,0.0002,20,24,24,22,17,3,6,11,4,5,-0.014,0.394,0.069,0.797,0.135,0.9349
04484bf3-6617-4a99-ae67-f15a440fcd6c,0.3567,0.1696,0.1648,0.1631,0.1359,0.0028,0.0019,0.0016,0.0016,0.0007,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,38,21,25,10,9,13,30,8,8,0.055,0.564,0.181,0.747,0.072,-0.9985
045ccc99-34d4-4c23-90a9-1c16101e86bb,0.994,0.0045,0.0004,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,5,13,2,0.4,0.588,0.005,0.78,0.215,0.9963
04d36ad3-0f1d-4aca-af5e-16e5fa8dbdcd,0.5,0.2431,0.1731,0.0692,0.0068,0.0037,0.0011,0.0008,0.0005,0.0003,0.0003,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,28,34,51,32,7,2,4,4,1,0.068,0.438,0.08,0.794,0.126,0.9719
04e0270b-16c8-44ba-a7fe-dc27ec6a86c4,0.4992,0.4984,0.0005,0.0003,0.0002,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,16,3,18,6,14,24,12,1,2,-0.257,0.4,0.137,0.821,0.042,-0.9568
04e92e7e-2308-4d08-998b-7dcb6bc37612,0.5531,0.1639,0.0763,0.0431,0.0422,0.0411,0.026,0.0216,0.0067,0.0042,0.0031,0.0028,0.0026,0.0024,0.0022,0.0022,0.0022,0.0018,0.0006,0.0005,0.0003,0.0003,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,4,6,3,1,6,1,1,2,0.072,0.413,0.057,0.914,0.029,-0.8439
04f7ed5b-bfbc-4b75-860e-792a0aa84fe7,0.7117,0.2661,0.0165,0.002,0.001,0.0005,0.0004,0.0004,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,9,13,20,12,4,20,5,5,12,0.116,0.484,0.105,0.81,0.085,-0.956
0501d394-60d9-4d55-8415-ce420dad9b54,0.9481,0.0506,0.0004,0.0002,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,1,2,2,3,1,1,0.157,0.3,0.087,0.869,0.044,-0.6705
05e5ca93-eb60-491b-9669-8bac0307d52d,0.5236,0.2259,0.0843,0.081,0.0342,0.021,0.0189,0.0046,0.0014,0.001,0.0008,0.0006,0.0004,0.0003,0.0002,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,10,17,24,14,7,3,3,2,5,3,0.037,0.458,0.028,0.836,0.136,0.9946
05ee9ba8-fd70-4c4b-b4c8-1cb80a83a9a2,0.4826,0.4382,0.0308,0.0101,0.0093,0.0088,0.0051,0.0038,0.0028,0.0017,0.0014,0.001,0.001,0.0009,0.0005,0.0004,0.0003,0.0003,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,19,7,8,10,2,2,5,1,1,1,0.264,0.596,0.054,0.792,0.154,0.9825
060134b9-d7aa-432f-9d0a-2e30eccc02de,0.3336,0.3052,0.1147,0.0807,0.0431,0.0345,0.026,0.019,0.0101,0.0088,0.0044,0.0039,0.003,0.0029,0.0023,0.0022,0.0014,0.0007,0.0006,0.0005,0.0004,0.0004,0.0004,0.0003,0.0003,0.0003,0.0003,0.0001,17,23,6,13,6,4,9,10,1,-0.058,0.498,0.157,0.723,0.12,-0.8681
062b0936-8d09-435f-8b40-d365b71548da,0.5967,0.2213,0.1234,0.0425,0.0103,0.0009,0.0009,0.0006,0.0005,0.0003,0.0003,0.0003,0.0003,0.0003,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,8,14,6,7,30,18,21,18,14,6,-0.129,0.552,0.196,0.693,0.11,-0.9981
0635e578-53be-4a18-9ee0-6a9505e8a5e2,0.3752,0.3503,0.198,0.0425,0.0187,0.0035,0.0028,0.0021,0.0016,0.0008,0.0007,0.0006,0.0005,0.0005,0.0004,0.0003,0.0003,0.0003,0.0003,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,13,17,21,10,11,11,7,11,2,14,0.063,0.466,0.069,0.744,0.187,0.9981
066c955d-0140-4425-bb13-9499e9691f68,0.3337,0.3064,0.2223,0.0785,0.0371,0.0103,0.0043,0.0013,0.001,0.0008,0.0007,0.0006,0.0006,0.0005,0.0003,0.0003,0.0003,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,23,25,31,20,1,14,7,4,5,4,0.244,0.671,0.085,0.713,0.202,0.9959
07028e87-034d-4430-97f2-cfa19c9c1fcc,0.9999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,9,4,3,2,2,6,2,4,0.139,0.434,0.054,0.904,0.043,-0.1759
070620e5-e755-491d-9c7e-7c2ab4199292,0.8143,0.1759,0.0042,0.0027,0.0015,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,20,7,11,11,9,13,3,1,0.125,0.308,0.044,0.834,0.122,0.9945
07415c45-a5ba-4f8d-8adc-5c6b047fc9fc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,6,6,12,8,6,12,3,4,8,0.164,0.417,0.09,0.725,0.186,0.9951
075a9095-3d13-4c9c-af79-9337237692a4,0.6568,0.2509,0.087,0.0031,0.0008,0.0004,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,23,12,9,6,5,8,6,2,5,0.085,0.3,0.121,0.796,0.083,-0.9848
077bcd8c-d844-4f3a-8c18-606cb85d1059,0.3431,0.191,0.1419,0.1355,0.1234,0.0368,0.0187,0.0014,0.0012,0.001,0.0008,0.0007,0.0007,0.0006,0.0005,0.0005,0.0004,0.0004,0.0003,0.0003,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,31,50,19,23,16,7,3,6,2,10,0.119,0.425,0.043,0.793,0.163,0.9986
078af7df-cea9-4720-8a06-46d908a3b50b,0.7444,0.1383,0.0852,0.008,0.0059,0.0031,0.0029,0.0024,0.0023,0.0022,0.0014,0.0009,0.0005,0.0005,0.0004,0.0003,0.0002,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,7,7,8,4,5,4,4,2,4,2,0.019,0.695,0.207,0.661,0.131,-0.9551
07bb7cd7-fd7a-4106-bff5-28eb150d1a3d,0.999,0.0003,0.0003,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,8,4,4,1,7,1,1,4,0.347,0.471,0.028,0.964,0.008,-0.6377
07bff688-08e1-460e-a1fa-420f41fac29b,0.9204,0.0634,0.0045,0.0043,0.0017,0.0016,0.0013,0.0008,0.0005,0.0004,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,9,25,18,7,6,9,6,10,9,7,0.121,0.474,0.136,0.632,0.233,0.9786
08011b80-6485-4861-b153-7f3f7634bf08,0.6838,0.2942,0.0056,0.0042,0.0022,0.0016,0.0016,0.0013,0.0012,0.001,0.0008,0.0008,0.0002,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,26,24,29,25,4,16,4,1,9,-0.159,0.462,0.136,0.655,0.21,0.9965
0863470f-3aa2-4e12-b8d4-00cf27aa743d,0.4518,0.3408,0.0891,0.051,0.0457,0.012,0.0015,0.0011,0.001,0.001,0.0009,0.0009,0.0008,0.0004,0.0003,0.0003,0.0003,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,8,16,22,6,2,2,10,0.202,0.411,0.016,0.765,0.219,0.9983
