"musicbrainz_id","track_title","channel","webpage_url"
"26290d76-ba05-4f65-acc8-6d08615f0489",Taylor Swift - The Best Day (Taylor's Version) (Official Music Video),Taylor Swift,https://www.youtube.com/watch?v=n0cde-Km05o
"26b14fbc-8c89-4d15-ab44-fbb656cfc29f",Taylor Swift - The Way I Loved You (Taylor's Version) (Lyric Video),Taylor Swift,https://www.youtube.com/watch?v=DlexmDDSDZ0
"271ffacb-06a5-461b-b605-27f4c8fb208b",Taylor Swift - We Are Never Ever Getting Back Together,Taylor Swift,https://www.youtube.com/watch?v=WA4iX5D9Z64
"27659585-8b8a-4720-abb8-1b59826552e6",Dr. Dre - The Chronic (Intro) [Official Audio],Dr. Dre,https://www.youtube.com/watch?v=jV7GkcqyMqo
"279880e4-b5d8-43e1-88f3-3bf1ed6027f9","Lady Gaga, BLACKPINK - Sour Candy (Audio)",Lady Gaga,https://www.youtube.com/watch?v=fnPn6At3v28
"27ceae9a-4b12-4c72-96e0-f1d7e7fd3714",Radiohead - All I Need,noah2413,https://www.youtube.com/watch?v=wUL8NklXDsw
"280f3661-cdb9-4dbe-9bd2-9a008b84f145",If I Can't,"50 Cent",https://www.youtube.com/watch?v=z5zz7GHU4ec
"2830f016-9968-432d-b6d9-83f0fbac135f",Dr. Dre - Bang Bang [HD],Music Addict,https://www.youtube.com/watch?v=kCjEjRn_CYQ
"28a1ff2e-a126-4858-a95f-4e73b817c1cb",Frank Ocean - Lost (Lyrics),TheGoodVibe,https://www.youtube.com/watch?v=xjoBP7SDgaY
"28f528a1-9c0e-4300-9ccb-e5aabf070088",KACEY MUSGRAVES - good wife (official lyric video),K A C E Y M U S G R A V E S,https://www.youtube.com/watch?v=eFu1P-BPglE
"29637996-3944-4469-8f84-79ab851576f1",Kacey Musgraves - Happy & Sad (Official Audio),K A C E Y M U S G R A V E S,https://www.youtube.com/watch?v=U5oIvfraRrU
"29bba3c4-58a2-4465-a5a6-4f9f526376d6",Remain in Me,Peter Cat Recording Co.,https://www.youtube.com/watch?v=vxrjK4OtslY
"2a1f8028-6d5e-45a5-b821-42a45a2fa6b1",Taylor Swift - Bejeweled (Official Music Video),Taylor Swift,https://www.youtube.com/watch?v=b7QlX3yR2xs
"2ad32cf1-96c5-4db2-bfe9-826a86ce8329",Sgt. Pepper's Lonely Hearts Club Band (Remastered 2009),The Beatles,https://www.youtube.com/watch?v=R7dQjOCLQI8
"2aeeb920-2e46-4b09-bfe9-ee1c56f0294d",Where Were You In The Morning?,Shawn Mendes,https://www.youtube.com/watch?v=RRic28k8sVU
"2b5791a6-8f6a-4000-839d-4299d77bea31","Eminem, Dr. Dre - Forgot About Dre (Explicit) (Official Music Video) ft. Hittman",Dr. Dre,https://www.youtube.com/watch?v=QFcv5Ma8u8k
"2b61c476-6f2b-44b9-8eee-cb3f53c826ff",One Direction - I Want to Write You a Song (Audio),One Direction,https://www.youtube.com/watch?v=dTvgQ7-jPYk
"2bbd29fa-b951-4e78-9e24-85918142f1f1","ONEWE(원위) '꿈속에서 놓친 너, 옅은 잠결에 흐르길 (Montage_)' MV",ONEWE,https://www.youtube.com/watch?v=7ZEV7Rxl67g
"2bd647e5-6bc3-4381-b0c3-63d4a8730e5c","1oneam - Hope You Know (Prod By Tdf)",ImSaucyHuh 2.0,https://www.youtube.com/watch?v=N2b0YLoz_GQ
"2bf5444e-9d88-4b34-aec0-5a423b4d348a",benjicold - rave (tdf),noguaap,https://www.youtube.com/watch?v=wrQlI7SUihg
"2bfc39fb-c9a8-403a-8513-42980a1b1777",Ariana Grande - Saturn Returns Interlude (lyric visualizer),Ariana Grande,https://www.youtube.com/watch?v=f68Og1FPFfw
"2c0a0a30-e749-4e78-b3c9-f1e9083d170f",Mutual,Shawn Mendes,https://www.youtube.com/watch?v=gYC1z2fkqAs
"2c87a473-7e69-4322-8770-39e024c88f91",Taylor Swift – invisible string (Official Lyric Video),Taylor Swift,https://www.youtube.com/watch?v=OuFnpmGwg5k
"2c9b2882-7418-40cb-a768-4aebb319750c",KACEY MUSGRAVES - there is a light (official lyric video),K A C E Y M U S G R A V E S,https://www.youtube.com/watch?v=vRCgBRL0NUo
"2cdb088f-6c49-421c-9b81-4dc1f847a41d",Patiently Waiting,"50 Cent",https://www.youtube.com/watch?v=BFPmu10joSE
"2cee6992-6bd2-44fa-9b8b-7a372ad4bcd9","Tchaikovsky - The Nutcracker Suite (Arabian Dance ""Coffee"")",Artur-M at YouTube,https://www.youtube.com/watch?v=jV9GylFJIC0
"2d0975f6-6833-40af-a47f-d9ac9dbb5536",Travis Scott - SKITZO (Official Audio) ft. Young Thug,Travis Scott,https://www.youtube.com/watch?v=Zk-4WvSPpac
"2d329a5b-e471-450f-9ab1-6526dcb70bdd",Luke Bryan - Kick The Dust Up (Official Lyric Video),Luke Bryan,https://www.youtube.com/watch?v=Gz2oHRD2pF4
"2d8c1ca8-9c61-413b-93c5-1a3848f5306a",Must Get Out,Maroon 5,https://www.youtube.com/watch?v=kSsFN8g9FBM
"2df4ff22-a494-4d96-920f-cd84cb40df9e","Beyoncé, Dolly Parton - DOLLY P (Official Lyric Video)",Beyoncé,https://www.youtube.com/watch?v=j_mEC6UNIJg
"2e8f9c02-ebc6-4098-84cb-224d46e46ef8",Way Way Back,Luke Bryan,https://www.youtube.com/watch?v=xDoo04h6P2Y
"2e9ff3e6-9c69-4675-a249-abcf05241811",Ariana Grande - fake smile (Official Audio),Ariana Grande,https://www.youtube.com/watch?v=XTZigwkcJhw
"2eb31ac7-885c-486e-9de0-15b790ae784d",Madison Beer - Silence Between Songs (Official Lyric Video),Madison Beer,https://www.youtube.com/watch?v=liCJ2UkFjCk
"2ee37619-a388-440e-a83c-ca200462cfc2",Shawn Mendes - Particular Taste (lyrics),Lucifer,https://www.youtube.com/watch?v=g929-Mw4-8w
"2f26c5bb-72cd-45b4-85b4-67806e441593",AC/DC - Have a Drink on Me (Official Audio),AC/DC,https://www.youtube.com/watch?v=mKc_Ej8RiVs
"2f3b06db-e7c4-4409-a807-499efe7b7d0d",Frank Ocean - Pink + White,Blonded,https://www.youtube.com/watch?v=uzS3WG6__G4
"2f4c47f4-4ebd-4735-b353-389aeae67a7b",High All The Time,"50 Cent",https://www.youtube.com/watch?v=m13_w0h6s4M
"2f56fa90-87d6-4851-9724-22a5cfacb7ba",The Blacker The Berry,Kendrick Lamar,https://www.youtube.com/watch?v=VdPtVZDspIY
"2f821f9a-ab1f-436d-ae27-99f31615fdbf",Chris Stapleton - When The Stars Come Out (Official Audio),Chris Stapleton,https://www.youtube.com/watch?v=4laaHlLBYdk
"2f8545af-1790-40c7-9b26-ec75e496a3db",Beyoncé - SUMMER RENAISSANCE (Official Lyric Video),Beyoncé,https://www.youtube.com/watch?v=QDXcMqgO7oQ
"2fa3a91f-69d6-4c1b-a971-6f3641c82120",California,Lana Del Rey,https://www.youtube.com/watch?v=vK1YiArMDfg
"2fd7149a-8023-4c43-81d6-bd4b0ac5a6d8",Ariana Grande - love language (Official Audio),Ariana Grande,https://www.youtube.com/watch?v=MY8K95oaexQ
"2fedfd5e-d88e-458c-9890-0265e8c41a8c",Taylor Swift - Mine,Taylor Swift,https://www.youtube.com/watch?v=XPBwXKgDTdE
"30040ba9-feac-4ce8-bc6f-019734ff1bb7",Kanye West - All Falls Down ft. Syleena Johnson,Kanye West,https://www.youtube.com/watch?v=8kyWDhB_QeI
"3004682d-7f25-4879-b24b-19f0479dfbd6",I Saw Her Standing There (Remastered 2009),The Beatles,https://www.youtube.com/watch?v=oxwAB3SECtc
"30786ddd-b4c2-4b80-8fea-aabd05b4f7fb",SZA - Garden (Say It Like Dat) (Official Video),SZA,https://www.youtube.com/watch?v=pcJo0tIWybY
"307f9077-a6f7-4ac8-869e-2b92ed5c97c2","Travis Scott - PARASAIL (Official Audio) ft. Yung Lean, Dave Chappelle",Travis Scott,https://www.youtube.com/watch?v=aEiD3UZDmiY
"30949eea-c017-4da2-88d7-6fe7be5aecac",Ski Mask Way,"50 Cent",https://www.youtube.com/watch?v=g5tTHbqV74Y
"30b3d1a1-03a5-45c6-a75a-4cf01c500e60",Secret,Maroon 5,https://www.youtube.com/watch?v=_h8rbnZ2sKQ
"30e574e6-2492-487d-ba84-5da5743003fb",Chris Stapleton - Death Row (Official Audio),Chris Stapleton,https://www.youtube.com/watch?v=m_TsUb0T95E
"30ef0a00-b07d-4f62-9b7a-465f36c771da",Chris Stapleton - Up To No Good Livin' (Official Audio),Chris Stapleton,https://www.youtube.com/watch?v=DOWS7tSinzs
"3125b023-6a45-4a68-98ec-a88634866983",Harry Styles - Sign of the Times (Official Video),Harry Styles,https://www.youtube.com/watch?v=qN4ooNx77u0
"312d4f9b-7230-4d59-b642-bcf5b20edac1",LUST.,Kendrick Lamar,https://www.youtube.com/watch?v=qUx8EwR0Otg
"3165428a-a0a5-477f-8926-0e8c364eee14",Luke Bryan - Fast (Official Music Video),Luke Bryan,https://www.youtube.com/watch?v=QH35AWCnugg
"31865c23-d609-4ca9-957c-73badb3b4529",Ariana Grande - Into You (Official Video),Ariana Grande,https://www.youtube.com/watch?v=1ekZEVeXwek
"31bfea26-0d56-4c74-94f5-926cf0566680",Get Em High,Kanye West,https://www.youtube.com/watch?v=UHpaLbhk8vM
"31c0e5f2-fbdc-43ea-b6f9-126fd19a7817","A Taste Of Honey (Live At The BBC For ""Pop Go The Beatles"" / 23rd July, 1963)",The Beatles,https://www.youtube.com/watch?v=Ut7RcPjhlNc
"32302363-0617-4e82-a75f-d0648825ec5f",Fertilizer by James Fauntleroy Ft Frank Ocean,John B,https://www.youtube.com/watch?v=aRD7sUKTvCE
"32669d0f-49e8-413a-bd81-c15788f8984a",Demi Lovato - Skyscraper (Official Video),Demi Lovato,https://www.youtube.com/watch?v=r_8ydghbGSg
"32b377a5-34d1-4bf0-aff1-93caf44ce9c4",Taylor Swift - Change,Taylor Swift,https://www.youtube.com/watch?v=B1jYllE0T-k
"338de6d0-81a3-4e3c-859f-148c20204d97",Ladykiller,Maroon 5,https://www.youtube.com/watch?v=-oQ_XtatZ0U
"3393af70-94d3-4d94-aacd-af2e973ee458",Harry Styles - Music For a Sushi Restaurant (Official Video),Harry Styles,https://www.youtube.com/watch?v=CiwMDFh_Rog
"3396b34a-ad1d-448b-88f1-7ddce36abc7a",Kacey Musgraves - Blowin' Smoke (Official Music Video),K A C E Y M U S G R A V E S,https://www.youtube.com/watch?v=JEsEUpk5rU8
"33a30cce-7de8-4265-a5b4-2c13085b7340",Dance of the Sugar Plum Fairy from The Nutcracker (The Royal Ballet),Royal Ballet and Opera,https://www.youtube.com/watch?v=zV1qLYukTH8
"33af7793-a23e-4002-ab1b-28097bb00d11",Billy Joel - The Stranger (Audio),Billy Joel,https://www.youtube.com/watch?v=E5ofVsxTPoc
"33e4d394-fd59-48a9-9b70-249eb767eeb9",One Direction - Olivia (Audio),One Direction,https://www.youtube.com/watch?v=jD6C71xKWSs
"3436cfd9-1e77-4355-9311-1d19e79e0d9c","Beyoncé, Linda Martell & Shaboozey - SPAGHETTII (Official Lyric Video)",Beyoncé,https://www.youtube.com/watch?v=MxNMvZ5BhSU
"346c5920-4b36-4472-9447-139d2c9e4560",Travis Scott - 5% TINT (Audio),Travis Scott,https://www.youtube.com/watch?v=6SLD1ZQZ_4Y
"34b5e938-5d4c-40ef-acb4-e8bb8c386d58",Luke Bryan - Knockin' Boots (Official Music Video),Luke Bryan,https://www.youtube.com/watch?v=Ioz93bSi2uc
"34cfe870-aab4-418c-82fa-46761bdd48e0","1oneam - Stamped   ♱ prod. tdf ♱",Geeked,https://www.youtube.com/watch?v=8eOl4vF2Bp4
"35181f72-868e-4298-b516-ac6c4c75652f",Rihanna - What Now (Official),Rihanna,https://www.youtube.com/watch?v=b-3BI9AspYc
"3630fe80-36e2-439c-a7f9-83a5a283a5ed",Beyoncé - VIRGO'S GROOVE (Official Lyric Video),Beyoncé,https://www.youtube.com/watch?v=aD3HgrfjrAw
"3632305b-f08f-4057-8595-c150bf2c2f0c",Billy Joel - Rosalind's Eyes (Audio),Billy Joel,https://www.youtube.com/watch?v=LB-tkHD4uXU
"363b2590-63b0-4ea4-894a-a89f4db3207e",Travis Scott - WHO? WHAT! (Audio),Travis Scott,https://www.youtube.com/watch?v=gLkQA7iLNUk
"367bef76-5b13-45dc-b755-e78f6b823030",Justin Bieber - The Feeling (PURPOSE : The Movement) ft. Halsey,Justin Bieber,https://www.youtube.com/watch?v=qYj4l5Xntt0
"3681e10c-2e36-43bc-b974-64de5051694f",Dre Day by Dr. Dre ft. Snoop Dogg | Interscope,Interscope Records,https://www.youtube.com/watch?v=0xS9hvs5F7s
"36c50645-c468-4317-b8f5-6e7812300949",Light Speed,Dr. Dre,https://www.youtube.com/watch?v=Ct32AqbvS_Y
"36c6f7be-fbd5-4ca3-a8e9-f8dc4727fd7c",Outlaw State Of Mind,Chris Stapleton,https://www.youtube.com/watch?v=bSpqGbNUF0c
"36d0756b-58ef-425e-9b88-f9848718b9ce",Motion Picture Soundtrack,Radiohead,https://www.youtube.com/watch?v=EcSvMFm2ABE
"36ee6c34-5aa7-4dd0-a79e-b2da8986a8e8",I Don't Care,Ariana Grande,https://www.youtube.com/watch?v=Ao87MtSwxsQ
"37481dc0-06d8-4d8f-a56f-ee67b8d089b5",All In It,Justin Bieber,https://www.youtube.com/watch?v=QuZ4185RqFc
"3757fa89-a6b2-44cf-8493-a2d0e87db82a",Harry Styles - Meet Me in the Hallway (Official Audio),Harry Styles,https://www.youtube.com/watch?v=vvZMygu99uE
"375ccd95-4ae0-4463-8f8f-bc1c64ff479f",Ariana Grande - pov (official audio),Ariana Grande,https://www.youtube.com/watch?v=nQJEp-k-ogs
"37ab8dfb-f868-4a94-be36-a2e203fad98c",Beyoncé - CHURCH GIRL (Official Lyric Video),Beyoncé,https://www.youtube.com/watch?v=_sZirWKsOBg
"37d90223-e343-449d-ac1d-896c9f5b280b",Madison Beer - Baby (Official Music Video),Madison Beer,https://www.youtube.com/watch?v=GfsLT7W80AE
"380f29ee-3df8-4fc9-9cd7-b2688f118261",Soulless Friends,Peter Cat Recording Co.,https://www.youtube.com/watch?v=-bWZgqF0pJs
"3813580a-be75-41ad-b7ec-d3f7e4c74f05",Frank Ocean - White Ferrari,Blonded,https://www.youtube.com/watch?v=Dlz_XHeUUis
"38314ee4-fbe7-4572-9009-f8ea1bb4b131",Dua Lipa - These Walls feat Pierre de Maere (Lyric Video),Dua Lipa,https://www.youtube.com/watch?v=vjx5kv05x3A
"389c8aa9-8447-4878-bb4b-3211375f1324",Taylor Swift - Sparks Fly,Taylor Swift,https://www.youtube.com/watch?v=oKar-tF__ac
"38f43b95-0afb-487f-8065-7b5e1c3c200c",Harry Styles - Cherry (Official Audio),Harry Styles,https://www.youtube.com/watch?v=rGeJ73yAAhQ
"39973f6c-4d2f-4683-947c-10f74f909cfe",Dark Paradise,Lana Del Rey,https://www.youtube.com/watch?v=dvSZQ4oMHGM
"39a5b7f5-f79d-491f-9003-cf88e615f220",Lana Del Rey - Norman F***ing Rockwell (Official Music Video),Lana Del Rey,https://www.youtube.com/watch?v=soRjcajliHE
"3a5ad488-aee0-43c8-b011-5d57b0e00287",I'll Fly Away,Kanye West,https://www.youtube.com/watch?v=psb2dFToHLA
"3a80a7f9-ef48-40c3-80d6-db8f1f7a9249",We Don't Care,Kanye West,https://www.youtube.com/watch?v=0Tdpq3FRGhY
"3a8f3674-32e1-4c5d-8fb9-d7e3b18f446f",Hold On,Shawn Mendes,https://www.youtube.com/watch?v=rE7X2EdpeRE
"3b26db03-6eb1-4980-aad7-ec682773b927",Kendrick Lamar - ELEMENT.,Kendrick Lamar,https://www.youtube.com/watch?v=glaG64Ao7sM
"3b5f19ce-2308-40a5-b73f-d600bc765b59",Chris Stapleton - Watch You Burn (Official Audio),Chris Stapleton,https://www.youtube.com/watch?v=bS7vZLhwf_o
"3c8d6f8e-4712-4ced-9b77-0f921f9e1c54",Ask Me Why (Remastered 2009),The Beatles,https://www.youtube.com/watch?v=2ttGjtfQ7EA
"3cafa807-62d6-4a07-aaa1-1b6ff0be9f7e",SZA - Go Gina (Audio),SZA,https://www.youtube.com/watch?v=UWktRW128UA
"3cd7f392-cf14-4e86-a8fc-eaee832b31e4",Beyoncé - ALLIIGATOR TEARS (Official Lyric Video),Beyoncé,https://www.youtube.com/watch?v=OuSCmrRPcFI
"3d18207d-b1ec-4a2e-9932-eacfdc6a8d5c",Tchaikovsky Nutcracker Suite - Russian Dance Trepak,moltoallegro19,https://www.youtube.com/watch?v=z2ISRMSIyX8
"3d2ab201-2f0f-483e-baeb-8d79af95dd73",Kacey Musgraves - Lonely Weekend (Official Audio),K A C E Y M U S G R A V E S,https://www.youtube.com/watch?v=Zr3gscRpAhA
"3d381f93-3cb5-4875-870f-647d7ee93fd5",SZA - Normal Girl (Official Audio),SZA,https://www.youtube.com/watch?v=_R2LiwXtuLQ
"3d46340b-2531-499c-927d-1385175a2db4",One Direction - History (Official Video),One Direction,https://www.youtube.com/watch?v=yjmp8CoZBIo
"3d48d56d-edff-4d62-abe0-92d029a5c233",Ariana Grande - make up (Official Audio),Ariana Grande,https://www.youtube.com/watch?v=DOJremEQw88
"3d57c263-f827-4e71-b24d-7420e16aa18d",Taylor Swift - Forever & Always (Taylor's Version) (Lyric Video),Taylor Swift,https://www.youtube.com/watch?v=T-41vMWQTUA
"3de1bf3c-f779-4024-b5f5-a8ffe833425f",Taylor Swift - Speak Now (Taylor's Version) (Lyric Video),Taylor Swift,https://www.youtube.com/watch?v=JlZnvyBqceY
"3df16fd5-7659-4703-9d8b-98b177df26e6",Dr. Dre - Ackrite (feat. Hittman),The Real G Music TV,https://www.youtube.com/watch?v=-14jrBSWZpM
"3e19b1a8-9680-421a-95d9-7b43b1943eb2",Get Used To It,Justin Bieber,https://www.youtube.com/watch?v=VwfrbYFUrfo
"3e338646-91ac-4840-ade7-81809b44a770",Lucy In The Sky With Diamonds (Remastered 2009),The Beatles,https://www.youtube.com/watch?v=aGPTfxdw_lw
"3e341bc1-16e2-43e3-adf5-d7a8c2059b0d",Frank Ocean - Nights,Blonded,https://www.youtube.com/watch?v=r4l9bFqgMaQ
"3e81a39c-de08-4245-9ab7-bc21ee0b07c3",Beyoncé - RIIVERDANCE (Official Lyric Video),Beyoncé,https://www.youtube.com/watch?v=AO8oJ1OHLHU
"3e958eeb-f30b-4b32-b5b3-03bfcc66c4fa",Lady Gaga - How Bad Do U Want Me (Official Audio),Lady Gaga,https://www.youtube.com/watch?v=Nd_M9A5xFlY
"3ec43616-c0f4-4100-82e0-973a67705f6a",Sabrina Carpenter - Paris,Sabrina Carpenter,https://www.youtube.com/watch?v=COt5MibFxMs
"3efa0e80-b0ed-460e-a423-6e0f525b9a80",Justin Bieber - Running Over (CHANGES: The Movement) ft. Lil Dicky,Justin Bieber,https://www.youtube.com/watch?v=RlLMhdLO1tg
"407427a6-ecdb-47e5-8e40-6b1536f47593",Travis Scott - HOUSTONFORNICATION (Audio),Travis Scott,https://www.youtube.com/watch?v=XzmnM2PLPfs
"4078e8ff-4663-461c-8c5c-acd134baaa50",Lady Gaga - Replay (Official Audio),Lady Gaga,https://www.youtube.com/watch?v=ZTwpCLZLdRs
"409eef7e-e80f-4d80-90b3-a27cf256f523",Shawn Mendes - Treat You Better,Shawn Mendes,https://www.youtube.com/watch?v=lY2yjAdbvdQ
"40ab29f7-f8a0-4838-a562-4a62ed8f447c",Chris Stapleton - Sometimes I Cry (Bing Lounge),"987TheBull",https://www.youtube.com/watch?v=Lq3Av1IA8rc
"40de2945-dca3-4814-a1c0-57e9d4e11642",Ariana Grande - no tears left to cry (Official Video),Ariana Grande,https://www.youtube.com/watch?v=ffxKSjUwKdU
"4101573a-72b9-41e5-bf2d-13b7fe040ff7",We Are,Justin Bieber,https://www.youtube.com/watch?v=vHUtiaaaZPg
"4172d4e5-a438-4c1d-b2cd-ddcd581131a1","Justin Bieber - Peaches ft. Daniel Caesar, Giveon",Justin Bieber,https://www.youtube.com/watch?v=tQ0yjYUFKAE
"419a5897-df3a-4db2-aa8c-f6903f248441",AC/DC - Hells Bells (Official 4K Video),AC/DC,https://www.youtube.com/watch?v=etAIpkdhU9Q
"41aad600-b29c-403c-bb8d-f84a8af48f38",Ask Me Why (Remastered 2009),The Beatles,https://www.youtube.com/watch?v=2ttGjtfQ7EA
"41ac94c5-c105-4865-acfd-019a3395778f",The Man Who Never Lied,Maroon 5,https://www.youtube.com/watch?v=ZLo1zU4etx4
"41acfb06-fc8a-4301-b8f2-5247ed2b1f52",wildkarduno - used to be (ft. smokingskul) (tdf),noguaap,https://www.youtube.com/watch?v=U5__b9-79oI
"41b99346-0cfe-4695-9f69-692b9c6fd7e0",Madison Beer - Nothing Matters But You (Official Lyric Video),Madison Beer,https://www.youtube.com/watch?v=FubW045NoDY
"41bce2e0-8af9-4970-868f-a5c808460a41",Chris Stapleton - Nobody to Blame,Chris Stapleton,https://www.youtube.com/watch?v=P0mwo-dAABA
"41dbd6b7-b74b-43c7-a1fa-57d2b034291b",ONEWE(원위) '소행성 (Parting)' MV,ONEWE,https://www.youtube.com/watch?v=SN7NLdiwcnk
"4226de6c-1e88-44a8-aee2-2bb3732e317f",Breathe In Breathe Out,Kanye West,https://www.youtube.com/watch?v=E3dWKq3s6u0
"423bf628-f4bb-4074-9c0f-8e02df353377","50 Cent - 21 Questions (Official Music Video) ft. Nate Dogg","50 Cent",https://www.youtube.com/watch?v=cDMhlvbOFaM
"428cef20-e5fc-478c-948f-fda7797e698c",Bring Me Down,Kanye West,https://www.youtube.com/watch?v=CZ_-O31R3p4
"42bdaa08-bbd4-4741-8725-18da146bc761",Taylor Swift - Back To December,Taylor Swift,https://www.youtube.com/watch?v=QUwxKWT6m7U
"42bdde78-259c-47eb-b69f-151e3b42bf2b","Harry Styles - Sunflower, Vol. 6 (Official Audio)",Harry Styles,https://www.youtube.com/watch?v=tUUElxEGo0U
"42c9b060-5ff0-405e-9cd3-15819ebd8b84",Dua Lipa - Whatcha Doing (Official Visualiser),Dua Lipa,https://www.youtube.com/watch?v=7x08rpZtzDg
"430888c5-e38c-4b59-ab84-75f2cd9edf3e",Ariana Grande - needy (Official Audio),Ariana Grande,https://www.youtube.com/watch?v=Km__cJEJ3JI
"436c4ee4-866f-4d99-ac45-3bd8766b32b6",Chris Stapleton - Old Friends (Lyrics),Unique Country,https://www.youtube.com/watch?v=ubwIkaIK7uw
"43af742c-c298-4e4b-b750-989e544a26a5",Harry Styles - Falling (Official Video),Harry Styles,https://www.youtube.com/watch?v=olGSAVOkkTI
"4511de92-75d3-420e-b819-202825d28d14",Luke Bryan - I See You (Official Lyric Video),Luke Bryan,https://www.youtube.com/watch?v=lLmNaCgjkYQ
"4526a024-0c89-48bd-a9ba-220239be77f4",I'm This,Peter Cat Recording Co.,https://www.youtube.com/watch?v=u0AZ2kBj9S0
"45dfdbc9-e4fe-4ed7-b274-371dc839f191",One Direction - Perfect (Official Video),One Direction,https://www.youtube.com/watch?v=Ho32Oh6b4jc
"4643da60-5491-4c21-8b9c-b2fae2829f4e",Chris Stapleton - Arkansas (Official Audio),Chris Stapleton,https://www.youtube.com/watch?v=ZlOE_DMTlFs
"467dbbbb-bd40-4551-a512-55291e3b0dc4",Dr. Dre - let's get high,TupacVEVO,https://www.youtube.com/watch?v=b3jIT0xx7tE
"46fe5182-3fbe-454f-b221-563129349c8a",Ariana Grande - God is a woman (Official Video),Ariana Grande,https://www.youtube.com/watch?v=kHLHSlExFis
"4716f368-bc74-42a2-999b-97fa52185824",Justin Bieber - Company,Justin Bieber,https://www.youtube.com/watch?v=gdx7gN1UyX0
"47a9c2be-2a7b-4f39-8af5-b89eec223656",Taylor Swift – peace (Official Lyric Video),Taylor Swift,https://www.youtube.com/watch?v=HpxX4ZE4KWE
"47cec079-ff5b-4724-9519-ce92a6b84172",Harry Styles - Boyfriends (Audio),Harry Styles,https://www.youtube.com/watch?v=7o1EBarYGOs
"47cf78d5-b939-431d-b66c-606f7bdd1be8",Justin Bieber - Children (PURPOSE : The Movement),Justin Bieber,https://www.youtube.com/watch?v=nkjwn240AMc
"4807e1a1-8766-44e3-9884-e586d7a45ef8",Dr. Dre - The Day The Niggaz Took Over [Official Audio],Dr. Dre,https://www.youtube.com/watch?v=SaP1XL7rKH8
"48180fea-baad-4a13-bcbc-cbb524d6ee1d",One Direction - Ready to Run (Audio),One Direction,https://www.youtube.com/watch?v=eKLBiC-b3O0
"483e500c-d013-45c4-aecc-fb99de589927",Beer In The Headlights,Luke Bryan,https://www.youtube.com/watch?v=xlWts5E7mtk
"48c1fe97-a685-4317-88b1-3141de4ab6b6",Rihanna - Diamonds,Rihanna,https://www.youtube.com/watch?v=lWA2pjMjpBs
"48d89dce-c872-44c3-9d4d-00cfe966382f",One Direction - Hey Angel (Audio),One Direction,https://www.youtube.com/watch?v=Z7W-_hfsDJQ
"49b5328d-71f5-4216-887b-990923b9cc65",Ariana Grande - six thirty (official audio),Ariana Grande,https://www.youtube.com/watch?v=u7GAXfrajHc
"49dc49ff-158d-4690-b9a1-2237dd2f58c2",Lady Gaga - The Beast (Official Audio),Lady Gaga,https://www.youtube.com/watch?v=GMIIpxW-7Zw
"49f1be85-98b9-4804-b386-d950325fe668",Taylor Swift - the 1 (Official Lyric Video),Taylor Swift,https://www.youtube.com/watch?v=KsZ6tROaVOQ
"4a1ecb54-2d42-483d-a2e9-db2694baa4c4",Desperado  - Rihanna,Scalez Pro,https://www.youtube.com/watch?v=7awq_VEdZzk
"4a38adb7-e990-4aec-9f3f-f2a4ebd5290c",Lady Gaga - Zombieboy (Official Audio),Lady Gaga,https://www.youtube.com/watch?v=xWS0aRqzP6E
"4abb7b36-39a8-4984-a77f-7de0e375f36b",Kacey Musgraves - Follow Your Arrow (Official Music Video),K A C E Y M U S G R A V E S,https://www.youtube.com/watch?v=kQ8xqyoZXCc
"4b950a64-ac7f-4344-a833-f000acf882cd",Beyoncé - MY ROSE (Official Lyric Video),Beyoncé,https://www.youtube.com/watch?v=VWfSNezeQCc
"4bc19915-1a04-4501-b1d5-71815d1c2af3",Dua Lipa - Maria (Official Visualiser),Dua Lipa,https://www.youtube.com/watch?v=gpu4f-8vk-I
"4be856c6-5b96-47a2-8eb9-c144764585eb",And I Love Her (Remastered 2009),The Beatles,https://www.youtube.com/watch?v=5tc0gLSSU1M
"4c033145-1534-4c18-a6e6-de35590f0d8f",okaymar - late night drinks (ft. 1oneam) (tdf),noguaap,https://www.youtube.com/watch?v=rv1MSx1zvyM
"4c8ed1ab-226d-4067-a0a0-30ed090ac9fd",KACEY MUSGRAVES - gracias a la vida (official audio),K A C E Y M U S G R A V E S,https://www.youtube.com/watch?v=zn7k6_At6rA
"4c91a2e2-a9d5-4d6e-beae-a32c93ea5524",Love It Gone,Luke Bryan,https://www.youtube.com/watch?v=LWCpDhM6BSc
"4c9e0bf0-9d01-479b-95d6-277d4edf92dd",In Real Life,Demi Lovato,https://www.youtube.com/watch?v=RxTEv7wXvG0
"4cb21af9-250d-46d1-8f39-5d4dac83012c",Justin Bieber - Habitual (Nature Visual),Justin Bieber,https://www.youtube.com/watch?v=yKnt8dsFiO0
"4cce037b-4143-4505-99a5-e1ded6402950",Taylor Swift - Enchanted (Taylor's Version) (Lyric Video),Taylor Swift,https://www.youtube.com/watch?v=igIfiqqVHtA
"4cfd4969-ead8-4e74-8658-a1852c7e223e",wildkarduno - out of kontrol∕paparazzi (ft. thr33) (tdf),noguaap,https://www.youtube.com/watch?v=CGPzwJh970o
"4cfdf7a5-6530-4fe8-ae1e-c52f323e2424",SZA - Kill Bill (Official Video),SZA,https://www.youtube.com/watch?v=MSRcC626prw
